workout_name,exercise_name,weight,reps
Back,Chin Up,20,8
Back,Chin Up,20,8
Back,Chin Up,20,8
Back,Chin Up,0,8
Back,Chin Up,0,8
Back,Seated Cable Row (Close Grip),72,8
Back,Seated Cable Row (Close Grip),79,8
Back,Seated Cable Row (Close Grip),79,8
Back,Seated Cable Row (Close Grip),79,8
Back,Rear Delt Fly,65,10
Back,Rear Delt Fly,65,10
Back,Rear Delt Fly,65,10
Squat 1,Squat (Barbell),79,7
Squat 1,Squat (Barbell),79,5
Squat 1,Squat (Barbell),102,8
Squat 1,Squat (Barbell),115,6
Squat 1,Squat (Barbell),124,8
Squat 1,Squat (Barbell),129,8
Squat 1,Squat (Barbell),129,8
Squat 1,Squat (Barbell),129,6
Squat 1,Deadlift (Barbell),102,5
Squat 1,Deadlift (Barbell),129,6
Squat 1,Deadlift (Barbell),131,6
Squat 1,Deadlift (Barbell),129,6
Squat 1,Leg Press (Hinge),204,10
Squat 1,Leg Press (Hinge),204,10
Squat 1,Leg Press (Hinge),204,12
Back,Chin Up,22,9
Back,Chin Up,22,9
Back,Chin Up,22,8
Back,Chin Up,22,8
Back,T-Bar Row,56,8
Back,T-Bar Row,56,8
Back,T-Bar Row,56,8
Back,Rear Delt Fly,65,12
Back,Rear Delt Fly,63,13
Back,Rear Delt Fly,58,10
Back,Bicep Curl (Barbell),45,8
Back,Bicep Curl (Barbell),43,12
Back,Bicep Curl (Barbell),43,10
Back,Pull Up,11,9
Back,Pull Up,11,8
Back,Pull Up,22,8
Shoulder Day,Seated Shoulder  Press (Barbell),61,8
Shoulder Day,Seated Shoulder  Press (Barbell),61,6
Shoulder Day,Seated Shoulder  Press (Barbell),83,9
Shoulder Day,Seated Shoulder  Press (Barbell),92,8
Shoulder Day,Seated Shoulder  Press (Barbell),95,8
Shoulder Day,Seated Shoulder  Press (Barbell),97,7
Shoulder Day,Seated Shoulder  Press (Barbell),83,10
Shoulder Day,Weighted Dips,20,8
Shoulder Day,Weighted Dips,20,10
Shoulder Day,Weighted Dips,20,10
Shoulder Day,Weighted Dips,40,9
Shoulder Day,Weighted Dips,40,7
Shoulder Day,Weighted Dips,40,8
Squat 1,Squat (Barbell),83,5
Squat 1,Squat (Barbell),102,5
Squat 1,Squat (Barbell),124,5
Squat 1,Squat (Barbell),133,5
Squat 1,Squat (Barbell),142,5
Squat 1,Squat (Barbell),142,5
Squat 1,Squat (Barbell),142,5
Squat 1,Squat (Barbell),102,10
Squat 1,Deadlift (Barbell),102,5
Squat 1,Deadlift (Barbell),124,5
Squat 1,Deadlift (Barbell),136,6
Squat 1,Deadlift (Barbell),136,6
Squat 1,Deadlift (Barbell),136,6
Squat 1,Leg Press (Hinge),204,10
Squat 1,Leg Press (Hinge),204,10
Squat 1,Leg Press (Hinge),204,10
Back,Chin Up,22,10
Back,Chin Up,22,9
Back,Chin Up,22,8
Back,Seated Cable Row (Close Grip),70,12
Back,T-Bar Row,57,10
Back,T-Bar Row,57,10
Back,T-Bar Row,57,10
Back,T-Bar Row,40,12
Back,T-Bar Row,40,12
Back,Bicep Curl (Barbell),34,13
Back,Bicep Curl (Barbell),34,12
Back,Bicep Curl (Barbell),34,12
Back,Hammer Curl,31,12
Back,Pull Up,22,8
Back,Pull Up,22,8
Chest,Incline Bench Press,61,5
Chest,Incline Bench Press,61,8
Chest,Incline Bench Press,83,6
Chest,Incline Bench Press,102,6
Chest,Incline Bench Press,111,5
Chest,Incline Bench Press,111,5
Chest,Incline Bench Press,61,5
Chest,Overhead Press (Barbell),83,8
Chest,Overhead Press (Barbell),83,8
Chest,Overhead Press (Barbell),83,8
Chest,Bench Press (Barbell),61,8
Chest,Bench Press (Barbell),70,5
Chest,Bench Press (Barbell),83,5
Chest,Bench Press (Barbell),83,5
Chest,Hammer Decline Chest Press,86,10
Chest,Hammer Decline Chest Press,86,10
Chest,Hammer Shoulder Press,63,10
Chest,Hammer Shoulder Press,63,10
Chest,Tricep Pushdown,29,12
Chest,Tricep Pushdown,29,12
Chest,Tricep Pushdown,29,12
Chest,Tricep Pushdown,29,12
Squat 1,Squat (Barbell),61,5
Squat 1,Squat (Barbell),83,6
Squat 1,Squat (Barbell),102,7
Squat 1,Squat (Barbell),124,5
Squat 1,Squat (Barbell),133,5
Squat 1,Squat (Barbell),138,6
Squat 1,Squat (Barbell),142,6
Squat 1,Squat (Barbell),142,6
Squat 1,Squat (Barbell),142,7
Squat 1,Leg Press (Hinge),204,10
Squat 1,Leg Press (Hinge),204,12
Squat 1,Leg Press (Hinge),204,10
Squat 1,Deadlift (Barbell),102,6
Squat 1,Deadlift (Barbell),124,5
Squat 1,Deadlift (Barbell),142,5
Squat 1,Deadlift (Barbell),142,6
Shoulder Day,Seated Shoulder  Press (Barbell),43,8
Shoulder Day,Seated Shoulder  Press (Barbell),70,7
Shoulder Day,Seated Shoulder  Press (Barbell),83,6
Shoulder Day,Seated Shoulder  Press (Barbell),97,8
Shoulder Day,Seated Shoulder  Press (Barbell),97,8
Shoulder Day,Seated Shoulder  Press (Barbell),97,8
Shoulder Day,Seated Shoulder  Press (Barbell),61,8
Shoulder Day,Weighted Dips,0,8
Shoulder Day,Weighted Dips,40,9
Shoulder Day,Weighted Dips,40,8
Shoulder Day,Weighted Dips,40,9
Shoulder Day,Weighted Dips,0,8
Shoulder Day,Incline Press (Dumbbell),54,10
Shoulder Day,Incline Press (Dumbbell),54,10
Shoulder Day,Incline Press (Dumbbell),54,10
Back,Chin Up,23,9
Back,Chin Up,23,9
Back,Chin Up,23,9
Back,T-Bar Row,61,9
Back,T-Bar Row,61,9
Back,T-Bar Row,61,8
Back,T-Bar Row,43,12
Back,T-Bar Row,43,12
Back,Rear Delt Fly,61,12
Back,Rear Delt Fly,61,12
Back,Bicep Curl (Barbell),45,9
Back,Bicep Curl (Barbell),43,8
Back,Bicep Curl (Barbell),36,12
Back,Pull Up,12,10
Back,Pull Up,12,10
Back,Pull Up,12,10
Back,Hammer Seated Row (Close Grip),58,10
Back,Hammer Seated Row (Close Grip),58,10
Back,Hammer Seated Row (Close Grip),58,10
Squat 1,Squat (Barbell),61,6
Squat 1,Squat (Barbell),83,6
Squat 1,Squat (Barbell),102,5
Squat 1,Squat (Barbell),124,5
Squat 1,Squat (Barbell),136,5
Squat 1,Squat (Barbell),145,6
Squat 1,Squat (Barbell),145,6
Squat 1,Squat (Barbell),145,8
Squat 1,Squat (Barbell),83,10
Squat 1,Leg Press (Hinge),204,12
Squat 1,Leg Press (Hinge),204,12
Squat 1,Leg Press (Hinge),204,12
Squat 1,Leg Press (Hinge),204,12
Squat 1,Leg Curl,61,10
Squat 1,Leg Curl,61,10
Squat 1,Leg Curl,61,10
Squat 1,Front Squat (Barbell),61,6
Squat 1,Front Squat (Barbell),70,5
Squat 1,Front Squat (Barbell),79,5
Chest,Incline Bench Press,61,8
Chest,Incline Bench Press,61,6
Chest,Incline Bench Press,83,8
Chest,Incline Bench Press,92,8
Chest,Incline Bench Press,95,8
Chest,Incline Bench Press,97,8
Chest,Incline Bench Press,102,8
Chest,Weighted Dips,45,8
Chest,Weighted Dips,45,8
Chest,Weighted Dips,45,10
Chest,Weighted Dips,0,7
Chest,Overhead Press (Dumbbell),18,12
Chest,Overhead Press (Dumbbell),18,15
Chest,Overhead Press (Dumbbell),18,10
Chest,Tricep Pushdown,27,15
Chest,Tricep Pushdown,27,15
Chest,Tricep Pushdown,27,15
Chest,Lateral Raise (Dumbbell),18,15
Chest,Lateral Raise (Dumbbell),18,15
Chest,Lateral Raise (Dumbbell),18,15
Back,Chin Up,24,9
Back,Chin Up,24,9
Back,Chin Up,24,9
Back,Chin Up,24,9
Back,T-Bar Row,40,14
Back,T-Bar Row,45,12
Back,T-Bar Row,45,12
Back,Pull Up,13,10
Back,Pull Up,13,10
Back,Bent Over Row (Dumbbell),86,10
Back,Bent Over Row (Dumbbell),86,10
Back,Bent Over Row (Dumbbell),86,10
Back,Lat Pulldown,61,10
Back,Lat Pulldown,61,10
Back,Hammer Curl,31,12
Back,Hammer Curl,22,6
Back,Hammer Curl,31,12
Back,Hammer Curl,22,6
Back,Hammer Curl,31,10
Back,Hammer Curl,22,8
Back,Hammer Curl,22,10
Squat 1,Squat (Barbell),83,6
Squat 1,Squat (Barbell),102,6
Squat 1,Squat (Barbell),124,5
Squat 1,Squat (Barbell),142,6
Squat 1,Squat (Barbell),147,5
Squat 1,Squat (Barbell),149,5
Squat 1,Squat (Barbell),149,6
Squat 1,Deadlift (Barbell),102,5
Squat 1,Deadlift (Barbell),124,5
Squat 1,Deadlift (Barbell),147,5
Squat 1,Deadlift (Barbell),147,5
Squat 1,Deadlift (Barbell),147,5
Squat 1,Leg Press (Hinge),204,12
Squat 1,Leg Press (Hinge),213,15
Squat 1,Leg Press (Hinge),213,15
Squat 1,Leg Curl,56,10
Squat 1,Leg Curl,56,10
Squat 1,Leg Curl,56,10
Squat 1,Leg Extension (Machine),61,15
Squat 1,Leg Extension (Machine),61,15
Shoulder Day,Seated Shoulder Press (Dumbbell),27,12
Shoulder Day,Seated Shoulder Press (Dumbbell),27,12
Shoulder Day,Seated Shoulder  Press (Barbell),43,8
Shoulder Day,Seated Shoulder  Press (Barbell),61,5
Shoulder Day,Seated Shoulder  Press (Barbell),83,5
Shoulder Day,Seated Shoulder  Press (Barbell),88,5
Shoulder Day,Seated Shoulder  Press (Barbell),92,8
Shoulder Day,Seated Shoulder  Press (Barbell),92,8
Shoulder Day,Seated Shoulder  Press (Barbell),83,5
Shoulder Day,Seated Shoulder  Press (Barbell),61,5
Shoulder Day,Weighted Dips,40,8
Shoulder Day,Weighted Dips,40,10
Shoulder Day,Weighted Dips,45,10
Back,Chin Up,24,10
Back,Chin Up,24,10
Back,Chin Up,24,10
Back,Chin Up,0,15
Back,Seated Cable Row (Close Grip),79,8
Back,Seated Cable Row (Close Grip),79,8
Back,T-Bar Row,62,10
Back,T-Bar Row,62,10
Back,T-Bar Row,52,10
Back,T-Bar Row,40,12
Back,T-Bar Row,40,15
Back,Lat Pulldown,61,10
Back,Lat Pulldown,61,10
Back,Rear Delt Fly,58,15
Back,Rear Delt Fly,58,15
Back,Rear Delt Fly,58,15
Back,Bicep Curl (Barbell),27,12
Back,Bicep Curl (Barbell),34,12
Back,Bicep Curl (Barbell),34,12
Back,Pull Up,15,10
Back,Pull Up,15,10
Back,Pull Up,0,12
Squat 1,Squat (Barbell),83,6
Squat 1,Squat (Barbell),83,5
Squat 1,Squat (Barbell),102,6
Squat 1,Squat (Barbell),124,8
Squat 1,Squat (Barbell),133,8
Squat 1,Squat (Barbell),142,8
Squat 1,Squat (Barbell),145,8
Squat 1,Squat (Barbell),145,7
Squat 1,Leg Press (Hinge),215,12
Squat 1,Leg Press (Hinge),215,12
Squat 1,Leg Press (Hinge),215,12
Squat 1,Leg Outward Fly,49,12
Squat 1,Leg Outward Fly,49,12
Squat 1,Leg Outward Fly,49,12
Shoulder Day,Lateral Raise (Dumbbell),22,10
Shoulder Day,Lateral Raise (Dumbbell),22,10
Shoulder Day,Seated Shoulder  Press (Barbell),61,6
Shoulder Day,Seated Shoulder  Press (Barbell),70,5
Shoulder Day,Seated Shoulder  Press (Barbell),83,5
Shoulder Day,Seated Shoulder  Press (Barbell),95,8
Shoulder Day,Seated Shoulder  Press (Barbell),97,8
Shoulder Day,Seated Shoulder  Press (Barbell),99,8
Shoulder Day,Seated Shoulder  Press (Barbell),102,8
Shoulder Day,Weighted Dips,47,9
Shoulder Day,Weighted Dips,47,9
Shoulder Day,Weighted Dips,47,9
Shoulder Day,Weighted Dips,31,12
Shoulder Day,Incline Press (Dumbbell),63,12
Shoulder Day,Incline Press (Dumbbell),63,12
Shoulder Day,Overhead Press (Dumbbell),27,10
Back,Chin Up,0,8
Back,Chin Up,22,10
Back,Chin Up,22,10
Back,Chin Up,22,10
Back,Chin Up,22,10
Back,T-Bar Row,56,10
Back,T-Bar Row,56,10
Back,T-Bar Row,62,10
Back,T-Bar Row,62,10
Back,Lat Pulldown,63,10
Back,Rear Delt Fly,58,15
Back,Rear Delt Fly,58,15
Back,Rear Delt Fly,58,15
Back,Bicep Curl (Barbell),43,10
Back,Bicep Curl (Barbell),43,10
Back,Bicep Curl (Barbell),43,10
Back,Pull Up,11,11
Back,Hammer Seated Row (Close Grip),58,12
Back,Hammer Seated Row (Close Grip),65,12
Back,Hammer Seated Row (Close Grip),74,10
Back,Hammer Seated Row (Close Grip),74,10
Squat 1,Squat (Barbell),102,5
Squat 1,Squat (Barbell),102,5
Squat 1,Squat (Barbell),124,5
Squat 1,Squat (Barbell),133,5
Squat 1,Squat (Barbell),142,5
Squat 1,Squat (Barbell),149,5
Squat 1,Squat (Barbell),151,5
Squat 1,Squat (Barbell),154,6
Squat 1,Squat (Barbell),70,10
Squat 1,Squat (Barbell),83,8
Squat 1,Deadlift (Barbell),102,4
Squat 1,Deadlift (Barbell),124,4
Squat 1,Deadlift (Barbell),151,4
Squat 1,Deadlift (Barbell),154,5
Squat 1,Deadlift (Barbell),158,5
Squat 1,Good Morning (Barbell),45,11
Squat 1,Good Morning (Barbell),45,10
Squat 1,Leg Outward Fly,49,12
Squat 1,Leg Outward Fly,54,12
Squat 1,Leg Outward Fly,54,12
Chest,Incline Bench Press,61,5
Chest,Incline Bench Press,61,5
Chest,Incline Bench Press,70,5
Chest,Incline Bench Press,83,3
Chest,Incline Bench Press,92,3
Chest,Incline Bench Press,102,8
Chest,Incline Bench Press,102,8
Chest,Incline Bench Press,104,8
Chest,Incline Bench Press,108,5
Chest,Incline Bench Press,113,4
Chest,Incline Press (Dumbbell),72,12
Chest,Incline Press (Dumbbell),81,10
Chest,Incline Press (Dumbbell),81,8
Chest,Lateral Raise (Dumbbell),13,15
Chest,Lateral Raise (Dumbbell),22,15
Chest,Tricep Extension,34,12
Chest,Landmine Press,40,10
Chest,Landmine Press,47,10
Chest,Landmine Press,47,8
Chest,Landmine Press,47,8
Back,Chin Up,26,8
Back,Chin Up,26,8
Back,Chin Up,26,8
Back,Chin Up,26,7
Back,Chin Up,26,7
Back,T-Bar Row,56,8
Back,T-Bar Row,56,8
Back,T-Bar Row,56,8
Back,T-Bar Row,56,8
Back,Rear Delt Fly,58,15
Back,Rear Delt Fly,58,15
Back,Rear Delt Fly,58,15
Back,Bicep Curl (Barbell),44,11
Back,Bicep Curl (Barbell),44,10
Back,Bicep Curl (Barbell),44,10
Back,Pull Up,0,7
Back,Hammer Seated Row (Close Grip),56,12
Back,Hammer Seated Row (Close Grip),56,12
Back,Hammer Seated Row (Close Grip),56,12
Back,Bicep Curl (Dumbbell),18,12
Back,Bicep Curl (Dumbbell),18,15
Squat 1,Squat (Barbell),83,6
Squat 1,Squat (Barbell),102,5
Squat 1,Squat (Barbell),102,5
Squat 1,Squat (Barbell),111,6
Squat 1,Squat (Barbell),111,6
Squat 1,Squat (Barbell),120,5
Squat 1,Squat (Barbell),120,5
Squat 1,Squat (Barbell),120,5
Squat 1,Squat (Barbell),120,6
Squat 1,Squat (Barbell),124,6
Squat 1,Squat (Barbell),124,5
Squat 1,Leg Press (Hinge),226,12
Squat 1,Leg Press (Hinge),226,11
Squat 1,Leg Press (Hinge),226,10
Squat 1,Leg Curl,58,11
Squat 1,Leg Curl,63,12
Squat 1,Leg Curl,63,12
Squat 1,Good Morning (Barbell),45,12
Squat 1,Good Morning (Barbell),45,10
Squat 1,Good Morning (Barbell),45,10
Shoulder Day,Lateral Raise (Dumbbell),18,15
Shoulder Day,Lateral Raise (Dumbbell),18,15
Shoulder Day,Seated Shoulder  Press (Barbell),43,8
Shoulder Day,Seated Shoulder  Press (Barbell),61,5
Shoulder Day,Seated Shoulder  Press (Barbell),70,6
Shoulder Day,Seated Shoulder  Press (Barbell),83,5
Shoulder Day,Seated Shoulder  Press (Barbell),92,3
Shoulder Day,Seated Shoulder  Press (Barbell),99,8
Shoulder Day,Seated Shoulder  Press (Barbell),100,8
Shoulder Day,Seated Shoulder  Press (Barbell),102,8
Shoulder Day,Seated Shoulder  Press (Barbell),61,6
Shoulder Day,Weighted Dips,0,5
Shoulder Day,Weighted Dips,48,8
Shoulder Day,Weighted Dips,48,8
Shoulder Day,Weighted Dips,48,8
Shoulder Day,Weighted Dips,0,12
Back,Chin Up,27,8
Back,Chin Up,27,9
Back,Chin Up,27,9
Back,Chin Up,15,10
Back,Chin Up,15,10
Back,Rear Delt Fly,61,12
Back,Rear Delt Fly,61,12
Back,Rear Delt Fly,61,12
Back,Pull Up,15,9
Back,Lat Pulldown,68,10
Back,Lat Pulldown,70,12
Back,Lat Pulldown,70,12
Back,Hammer Curl,22,13
Back,Hammer Curl,22,11
Back,Hammer Curl,22,12
Squat 1,Squat (Barbell),61,6
Squat 1,Squat (Barbell),61,5
Squat 1,Squat (Barbell),83,6
Squat 1,Squat (Barbell),102,6
Squat 1,Squat (Barbell),111,5
Squat 1,Squat (Barbell),122,5
Squat 1,Squat (Barbell),138,5
Squat 1,Squat (Barbell),145,6
Squat 1,Squat (Barbell),145,6
Squat 1,Squat (Barbell),145,6
Squat 1,Squat (Barbell),145,8
Squat 1,Leg Curl,63,10
Squat 1,Leg Curl,63,12
Squat 1,Leg Curl,63,12
Squat 1,Good Morning (Barbell),43,10
Squat 1,Good Morning (Barbell),43,12
Squat 1,Leg Outward Fly,54,13
Squat 1,Leg Outward Fly,54,13
Squat 1,Leg Outward Fly,54,13
Squat 1,Leg Outward Fly,54,13
Squat 1,Leg Press (Hinge),204,12
Squat 1,Leg Press (Hinge),206,12
Squat 1,Leg Press (Hinge),229,12
Squat 1,Leg Press (Hinge),229,12
Chest,Incline Bench Press,61,5
Chest,Incline Bench Press,61,5
Chest,Incline Bench Press,70,5
Chest,Incline Bench Press,83,5
Chest,Incline Bench Press,92,3
Chest,Incline Bench Press,103,8
Chest,Incline Bench Press,103,8
Chest,Incline Bench Press,105,8
Chest,Incline Bench Press,109,5
Chest,Incline Bench Press,113,5
Chest,Overhead Press (Dumbbell),36,10
Chest,Overhead Press (Dumbbell),54,12
Chest,Incline Press (Dumbbell),77,10
Chest,Incline Press (Dumbbell),77,10
Chest,Landmine Press,52,10
Chest,Landmine Press,52,10
Chest,Lateral Raise (Dumbbell),10,18
Chest,Lateral Raise (Dumbbell),10,18
Chest,Tricep Extension,38,12
Chest,Tricep Extension,38,12
Back,Chin Up,26,8
Back,Chin Up,26,8
Back,Chin Up,28,8
Back,Chin Up,28,8
Back,T-Bar Row,61,8
Back,T-Bar Row,61,10
Back,T-Bar Row,61,10
Back,Rear Delt Fly,61,14
Back,Rear Delt Fly,61,12
Back,Bicep Curl (Barbell),45,10
Back,Bicep Curl (Barbell),45,10
Back,Hammer Curl,22,10
Back,Pull Up,0,10
Back,Hammer Seated Row (Close Grip),72,12
Back,Hammer Seated Row (Close Grip),72,12
Back,Hammer Seated Row (Close Grip),72,12
Back,Bicep Curl (Dumbbell),22,12
Back,Bicep Curl (Dumbbell),22,12
Shoulder Day,Seated Shoulder Press (Dumbbell),45,10
Shoulder Day,Seated Shoulder Press (Dumbbell),45,10
Shoulder Day,Seated Shoulder Press (Dumbbell),45,12
Shoulder Day,Lateral Raise (Dumbbell),13,12
Shoulder Day,Lateral Raise (Dumbbell),13,15
Shoulder Day,Seated Shoulder  Press (Barbell),61,5
Shoulder Day,Seated Shoulder  Press (Barbell),61,5
Shoulder Day,Seated Shoulder  Press (Barbell),70,5
Shoulder Day,Seated Shoulder  Press (Barbell),83,5
Shoulder Day,Seated Shoulder  Press (Barbell),92,3
Shoulder Day,Seated Shoulder  Press (Barbell),102,7
Shoulder Day,Seated Shoulder  Press (Barbell),102,8
Shoulder Day,Seated Shoulder  Press (Barbell),102,8
Shoulder Day,Seated Shoulder  Press (Barbell),61,8
Shoulder Day,Seated Shoulder  Press (Barbell),61,5
Shoulder Day,Weighted Dips,0,8
Shoulder Day,Weighted Dips,49,9
Shoulder Day,Weighted Dips,49,10
Shoulder Day,Weighted Dips,49,10
Shoulder Day,Weighted Dips,49,10
Squat 1,Squat (Barbell),61,6
Squat 1,Squat (Barbell),83,5
Squat 1,Squat (Barbell),102,5
Squat 1,Squat (Barbell),115,5
Squat 1,Squat (Barbell),129,5
Squat 1,Squat (Barbell),147,6
Squat 1,Squat (Barbell),147,6
Squat 1,Squat (Barbell),147,6
Squat 1,Squat (Barbell),147,3
Squat 1,Leg Press (Hinge),231,12
Squat 1,Leg Press (Hinge),231,12
Back,Chin Up,29,8
Back,Chin Up,29,8
Back,Chin Up,29,8
Back,Chin Up,15,12
Back,Chin Up,15,12
Back,Bent Over Row (Dumbbell),72,10
Back,Bent Over Row (Dumbbell),72,10
Back,Bent Over Row (Dumbbell),72,10
Back,Hammer Seated Row (Close Grip),72,10
Back,Hammer Seated Row (Close Grip),72,12
Back,Hammer Seated Row (Close Grip),72,12
Back,Bicep Curl (Dumbbell),18,16
Back,Bicep Curl (Barbell),45,10
Back,Bicep Curl (Barbell),45,10
Back,Bicep Curl (Barbell),45,10
Chest,Incline Bench Press,52,5
Chest,Incline Bench Press,70,5
Chest,Incline Bench Press,83,5
Chest,Incline Bench Press,104,8
Chest,Incline Bench Press,104,8
Chest,Incline Bench Press,104,8
Chest,Incline Bench Press,111,5
Chest,Incline Bench Press,113,5
Chest,Incline Press (Dumbbell),81,11
Chest,Incline Press (Dumbbell),81,11
Chest,Incline Press (Dumbbell),81,10
Chest,Weighted Dips,0,11
Chest,Weighted Dips,0,11
Squat 1,Squat (Barbell),83,6
Squat 1,Squat (Barbell),83,5
Squat 1,Squat (Barbell),83,5
Squat 1,Squat (Barbell),102,5
Squat 1,Squat (Barbell),124,5
Squat 1,Squat (Barbell),133,3
Squat 1,Squat (Barbell),147,6
Squat 1,Squat (Barbell),151,5
Squat 1,Squat (Barbell),151,5
Squat 1,Squat (Barbell),156,5
Squat 1,Leg Press (Hinge),235,12
Squat 1,Leg Press (Hinge),235,12
Squat 1,Leg Press (Hinge),240,12
Squat 1,Leg Curl,65,12
Squat 1,Leg Curl,63,10
Squat 1,Leg Curl,63,10
Back,Chin Up,31,8
Back,Chin Up,31,8
Back,Chin Up,31,8
Back,Chin Up,18,10
Back,Chin Up,18,10
Back,Chin Up,18,14
Back,Seated Cable Row (Close Grip),79,10
Back,Seated Cable Row (Close Grip),86,10
Back,Seated Cable Row (Close Grip),86,10
Back,Rear Delt Fly,65,12
Back,Rear Delt Fly,65,12
Back,Rear Delt Fly,65,12
Back,Bicep Curl (Barbell),45,10
Back,Bicep Curl (Barbell),45,12
Back,Bicep Curl (Barbell),45,10
Back,Hammer Curl,22,12
Back,Hammer Curl,22,12
Back,Hammer Seated Row (Close Grip),65,12
Shoulder Day,Seated Shoulder  Press (Barbell),43,6
Shoulder Day,Seated Shoulder  Press (Barbell),61,5
Shoulder Day,Seated Shoulder  Press (Barbell),74,5
Shoulder Day,Seated Shoulder  Press (Barbell),83,5
Shoulder Day,Seated Shoulder  Press (Barbell),92,3
Shoulder Day,Seated Shoulder  Press (Barbell),102,8
Shoulder Day,Seated Shoulder  Press (Barbell),102,8
Shoulder Day,Seated Shoulder  Press (Barbell),102,8
Shoulder Day,Seated Shoulder  Press (Barbell),20,10
Shoulder Day,Weighted Dips,0,10
Shoulder Day,Weighted Dips,56,8
Shoulder Day,Weighted Dips,56,8
Shoulder Day,Weighted Dips,56,9
Shoulder Day,Shoulder Press (Standing),31,12
Shoulder Day,Shoulder Press (Standing),47,8
Shoulder Day,Shoulder Press (Standing),47,9
Shoulder Day,Shoulder Press (Standing),31,8
Squat 1,Squat (Barbell),61,5
Squat 1,Squat (Barbell),70,5
Squat 1,Squat (Barbell),83,5
Squat 1,Squat (Barbell),102,5
Squat 1,Squat (Barbell),124,5
Squat 1,Squat (Barbell),133,3
Squat 1,Squat (Barbell),149,5
Squat 1,Squat (Barbell),154,5
Squat 1,Squat (Barbell),156,5
Squat 1,Squat (Barbell),158,6
Squat 1,Squat (Barbell),102,6
Squat 1,Leg Press (Hinge),249,10
Squat 1,Leg Press (Hinge),249,12
Squat 1,Leg Press (Hinge),249,11
Squat 1,Leg Curl,65,12
Squat 1,Leg Curl,65,12
Squat 1,Leg Curl,65,12
Squat 1,Leg Outward Fly,54,12
Squat 1,Leg Outward Fly,54,12
Squat 1,Leg Outward Fly,54,12
Back,Chin Up,31,8
Back,Chin Up,31,8
Back,Chin Up,31,8
Back,Chin Up,31,8
Back,Chin Up,15,10
Back,Seated Cable Row (Close Grip),86,10
Back,Seated Cable Row (Close Grip),86,10
Back,Seated Cable Row (Close Grip),86,11
Back,Seated Cable Row (Close Grip),86,10
Back,Rear Delt Fly,65,15
Back,Rear Delt Fly,65,15
Back,Rear Delt Fly,65,15
Back,Bicep Curl (Barbell),34,12
Back,Bicep Curl (Barbell),34,12
Chest,Incline Bench Press,61,5
Chest,Incline Bench Press,61,5
Chest,Incline Bench Press,61,5
Chest,Incline Bench Press,83,5
Chest,Incline Bench Press,104,8
Chest,Incline Bench Press,105,8
Chest,Incline Bench Press,105,8
Chest,Incline Bench Press,109,5
Chest,Incline Bench Press,115,5
Chest,Overhead Press (Barbell),18,12
Chest,Overhead Press (Barbell),18,12
Chest,Incline Press (Dumbbell),86,10
Chest,Incline Press (Dumbbell),86,9
Chest,Incline Press (Dumbbell),81,10
Squat 1,Squat (Barbell),61,6
Squat 1,Squat (Barbell),74,5
Squat 1,Squat (Barbell),83,5
Squat 1,Squat (Barbell),102,5
Squat 1,Squat (Barbell),124,5
Squat 1,Squat (Barbell),136,3
Squat 1,Squat (Barbell),151,5
Squat 1,Squat (Barbell),156,5
Squat 1,Squat (Barbell),161,5
Squat 1,Squat (Barbell),165,5
Squat 1,Leg Press (Hinge),254,10
Squat 1,Leg Press (Hinge),254,10
Squat 1,Leg Press (Hinge),254,10
Squat 1,Leg Curl,68,12
Squat 1,Leg Curl,68,12
Squat 1,Leg Outward Fly,54,14
Squat 1,Leg Outward Fly,54,14
Squat 1,Leg Outward Fly,54,14
Squat 1,Romanian Deadlift (Barbell),61,10
Squat 1,Romanian Deadlift (Barbell),61,10
Squat 1,Romanian Deadlift (Barbell),61,10
Back,Chin Up,31,9
Back,Chin Up,31,9
Back,Chin Up,31,9
Back,Chin Up,0,12
Back,Chin Up,0,12
Back,Chin Up,0,12
Back,Rear Delt Fly,61,12
Back,Rear Delt Fly,61,12
Back,Bicep Curl (Barbell),45,10
Back,Hammer Seated Row (Close Grip),68,10
Back,Hammer Seated Row (Close Grip),68,10
Back,Hammer Seated Row (Close Grip),68,10
Back,Bicep Curl (Dumbbell),22,12
Back,Bicep Curl (Dumbbell),22,12
Back,Bicep Curl (Dumbbell),22,12
Shoulder Day,Seated Shoulder Press (Dumbbell),36,12
Shoulder Day,Seated Shoulder Press (Dumbbell),36,12
Shoulder Day,Seated Shoulder Press (Dumbbell),36,12
Shoulder Day,Seated Shoulder  Press (Barbell),43,6
Shoulder Day,Seated Shoulder  Press (Barbell),70,5
Shoulder Day,Seated Shoulder  Press (Barbell),88,5
Shoulder Day,Seated Shoulder  Press (Barbell),102,8
Shoulder Day,Seated Shoulder  Press (Barbell),102,8
Shoulder Day,Seated Shoulder  Press (Barbell),102,8
Shoulder Day,Seated Shoulder  Press (Barbell),20,10
Shoulder Day,Weighted Dips,0,8
Shoulder Day,Weighted Dips,56,9
Shoulder Day,Weighted Dips,56,10
Shoulder Day,Weighted Dips,0,8
Shoulder Day,Weighted Dips,20,8
Shoulder Day,Seated Shoulder Press (Dumbbell),36,12
Shoulder Day,Seated Shoulder Press (Dumbbell),36,12
Shoulder Day,Seated Shoulder Press (Dumbbell),36,12
Shoulder Day,Seated Shoulder  Press (Barbell),43,6
Shoulder Day,Seated Shoulder  Press (Barbell),70,5
